_id,numberShort,uicCountryCode,sloid,number,checkDigit,validFrom,validTo,designationOfficial,designationLong,abbreviation,operatingPoint,operatingPointWithTimetable,stopPoint,stopPointType,freightServicePoint,trafficPoint,borderPoint,hasGeolocation,isoCountryCode,cantonName,cantonFsoNumber,cantonAbbreviation,districtName,districtFsoNumber,municipalityName,fsoNumber,localityName,operatingPointType,operatingPointTechnicalTimetableType,meansOfTransport,categories,operatingPointTrafficPointType,operatingPointRouteNetwork,operatingPointKilometer,operatingPointKilometerMasterNumber,sortCodeOfDestinationStation,businessOrganisation,businessOrganisationNumber,businessOrganisationAbbreviationDe,businessOrganisationAbbreviationFr,businessOrganisationAbbreviationIt,businessOrganisationAbbreviationEn,businessOrganisationDescriptionDe,businessOrganisationDescriptionFr,businessOrganisationDescriptionIt,businessOrganisationDescriptionEn,fotComment,lv95East,lv95North,wgs84East,wgs84North,height,creationDate,editionDate,status
15660,4106,85,ch:1:sloid:4106,8504106,1,2021-04-01,9999-12-31,Bern Bümpliz Süd,,BNBS,true,true,true,ORDERLY,true,true,false,true,CH,Bern,2,BE,Bern-Mittelland,246,Bern,351,Bern,,,TRAIN,PARK_AND_RAIL,,true,true,8504106,41061,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2596695.699,1198489.557,7.3952379525,46.93748747604,561.8,2017-11-09 21:15:29,2024-04-08 09:26:06,VALIDATED
15661,4103,85,ch:1:sloid:4103,8504103,8,2021-04-01,9999-12-31,Flamatt,,FLM,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,Sense,1006,Wünnewil-Flamatt,2309,Flamatt,,,TRAIN,PARK_AND_RAIL,,true,true,8504103,41038,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2590925.671,1193048.702,7.31957081153,46.88849135728,552.68,2017-11-09 21:15:25,2024-04-08 09:26:06,VALIDATED
15662,4298,85,ch:1:sloid:4298,8504298,6,2021-04-01,9999-12-31,Ste-Croix,,STCR,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Jura-Nord vaudois,2224,Sainte-Croix,5568,Ste-Croix,,,TRAIN,,,true,true,8504298,42986,ch:1:sboid:100074,97,TRAVYS,TRAVYS,TRAVYS,TRAVYS,Transports Vallée de Joux-Yverdon-Ste-Croix,Transports Vallée de Joux-Yverdon-Ste-Croix,Transports Vallée de Joux-Yverdon-Ste-Croix,Transports Vallée de Joux-Yverdon-Ste-Croix,,2528425.8022,1185793.7655,6.50070486274,46.8194350554,1065.8,2017-11-09 21:17:34,2024-04-08 09:26:06,VALIDATED
15663,4124,85,ch:1:sloid:4124,8504124,4,2021-04-01,9999-12-31,Dompierre FR,,DOP,true,true,true,ORDERLY,false,true,false,true,CH,Fribourg,10,FR,La Broye,1001,Belmont-Broye,2053,Dompierre FR,,,TRAIN,,,true,true,8504124,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2565432.791,1189352.435,6.98536880348,46.85440276234,442.35,2017-11-09 21:15:45,2024-04-08 09:26:06,VALIDATED
15664,4108,85,ch:1:sloid:4108,8504108,7,2021-04-01,9999-12-31,Bern Europaplatz,,BNAS,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Bern-Mittelland,246,Bern,351,Bern,,,TRAIN,,,true,true,8504108,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2597524.448,1199236.474,7.40611755507,46.94420983292,556.39,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15665,4301,85,ch:1:sloid:4301,8504301,8,2021-04-01,9999-12-31,Frinvillier-Taubenloch,,FRIN,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Jura bernois,241,Sauge,449,Frinvillier,,,TRAIN,,,true,true,8504301,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2586269.732,1224293.464,7.25752927622,47.16945779659,554.921,2017-11-09 11:53:05,2024-08-25 23:21:49,VALIDATED
15666,4127,85,ch:1:sloid:4127,8504127,7,2021-06-29,9999-12-31,Faoug,,FG,true,true,true,ORDERLY,false,true,false,true,CH,Vaud,22,VD,Broye-Vully,2222,Faoug,5458,Faoug,,,TRAIN,,,true,true,8504127,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2572261.5438,1195309.7166,7.07454622978,46.90831034782,433.567,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15667,4102,85,ch:1:sloid:4102,8504102,0,2021-04-01,9999-12-31,Schmitten FR,,SCMI,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,Sense,1006,Schmitten (FR),2305,Schmitten FR,,,TRAIN,PARK_AND_RAIL,,true,true,8504102,41020,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2585915.426,1190218.086,7.25392039782,46.86294135797,606.35,2017-11-09 21:15:22,2024-04-08 09:26:06,VALIDATED
15668,4105,85,ch:1:sloid:4105,8504105,3,2021-04-01,9999-12-31,Niederwangen,,NWA,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Bern-Mittelland,246,Köniz,355,Niederwangen b. Bern,,,TRAIN,,,true,true,8504105,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2595265.044,1197158.672,7.3764635312,46.92550708,568.5,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15669,4126,85,ch:1:sloid:4126,8504126,9,2021-04-01,9999-12-31,Avenches,,AV,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Broye-Vully,2222,Avenches,5451,Avenches,,,TRAIN,PARK_AND_RAIL,,true,true,8504126,41269,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2569686.709,1192686.53,7.04092532366,46.88460159766,437.75,2017-11-09 21:15:49,2024-04-08 09:26:06,VALIDATED
15671,4129,85,ch:1:sloid:4129,8504129,3,2021-04-01,9999-12-31,Galmiz,,GZ,true,true,true,ORDERLY,false,true,false,true,CH,Fribourg,10,FR,See,1005,Murten,2275,Galmiz,,,TRAIN,,,true,true,8504129,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2578271.699,1200016.23,7.15320734383,46.95087062613,437.3,2017-11-09 21:15:55,2024-04-08 09:26:06,VALIDATED
15673,4113,85,ch:1:sloid:4113,8504113,7,2021-04-01,9999-12-31,Wünnewil,,WUE,true,true,true,ORDERLY,false,true,false,true,CH,Fribourg,10,FR,Sense,1006,Wünnewil-Flamatt,2309,Wünnewil,,,TRAIN,PARK_AND_RAIL,,true,true,8504113,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2587955.905,1191205.188,7.28065414643,46.87186094449,588.17,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15674,4128,85,ch:1:sloid:4128,8504128,5,2021-04-01,9999-12-31,Murten/Morat,,MRT,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,See,1005,Murten,2275,Murten,,,TRAIN,PARK_AND_RAIL,,true,true,8504128,41285,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2575372.918,1197189.989,7.11528264747,46.9253466912,447.94,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15675,4131,85,ch:1:sloid:4131,8504131,9,2021-04-01,9999-12-31,Cheyres,,CHS,true,true,true,ORDERLY,false,true,false,true,CH,Fribourg,10,FR,La Broye,1001,Cheyres-Châbles,2055,Cheyres,,,TRAIN,,,true,true,8504131,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2550224.032,1185295.704,6.7863937067,46.81694583079,435.5,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15677,4130,85,ch:1:sloid:4130,8504130,1,2022-05-10,9999-12-31,Yvonand,,YND,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Jura-Nord vaudois,2224,Yvonand,5939,Yvonand,,,TRAIN,PARK_AND_RAIL,,true,true,8504130,41301,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2547178.117,1183535.273,6.74668733336,46.80087548918,433.96,2017-11-09 21:15:57,2024-04-08 09:26:06,VALIDATED
15679,4115,85,ch:1:sloid:4115,8504115,2,2021-04-01,9999-12-31,Thörishaus Dorf,,THOD,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Bern-Mittelland,246,Köniz,355,Thörishaus,,,TRAIN,PARK_AND_RAIL,,true,true,8504115,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2593387.717,1193609.947,7.35186662436,46.89356923704,575.34,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15682,4133,85,ch:1:sloid:4133,8504133,5,2021-04-01,9999-12-31,Cugy FR,,CGY,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,La Broye,1001,Cugy (FR),2011,Cugy FR,,,TRAIN,,,true,true,8504133,41335,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2558066.165,1185133.503,6.88916458987,46.81602827918,468.94,2017-11-09 21:16:02,2024-04-08 09:26:06,VALIDATED
15686,4117,85,ch:1:sloid:4117,8504117,8,2021-04-01,9999-12-31,Oberwangen,,OWA,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Bern-Mittelland,246,Köniz,355,Oberwangen b. Bern,,,TRAIN,PARK_AND_RAIL,,true,true,8504117,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2594177.171,1195943.89,7.36219565525,46.91457108568,575.24,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15687,4132,85,ch:1:sloid:4132,8504132,7,2021-04-01,9999-12-31,Estavayer-le-Lac,,EST,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,La Broye,1001,Estavayer,2054,Estavayer-le-Lac,,,TRAIN,PARK_AND_RAIL,,true,true,8504132,41327,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2554564.678,1188324.236,6.84296723341,46.84449884868,462.72,2017-11-09 21:16:00,2024-04-08 09:26:06,VALIDATED
15693,4135,85,ch:1:sloid:4135,8504135,0,2021-04-01,9999-12-31,Corcelles-Sud,,CS,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Broye-Vully,2222,Corcelles-près-Payerne,5816,Corcelles-près-Payerne,,,TRAIN,PARK_AND_RAIL,,true,true,8504135,41350,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2563266.514,1186524.361,6.95719217694,46.8288473733,451.88,2017-11-09 21:16:08,2024-04-08 09:26:06,VALIDATED
15698,4134,85,ch:1:sloid:4134,8504134,3,2021-04-01,9999-12-31,Payerne,,PAY,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Broye-Vully,2222,Payerne,5822,Payerne,,,TRAIN,PARK_AND_RAIL,,true,true,8504134,41343,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2561939.492,1185510.189,6.9398849232,46.81964995918,451.96,2017-11-09 21:16:05,2024-04-08 09:26:06,VALIDATED
15702,4137,85,ch:1:sloid:4137,8504137,6,2021-04-01,9999-12-31,Léchelles,,LECH,true,true,true,ORDERLY,false,true,false,true,CH,Fribourg,10,FR,La Broye,1001,Belmont-Broye,2053,Léchelles,,,TRAIN,PARK_AND_RAIL,,true,true,8504137,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2567419.548,1186457.156,7.01162700494,46.82845973329,551.723,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15706,4121,85,ch:1:sloid:4121,8504121,0,2021-04-01,9999-12-31,Lucens,,LUC,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Broye-Vully,2222,Lucens,5675,Lucens,,,TRAIN,PARK_AND_RAIL,,true,true,8504121,41210,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2554386.541,1173125.447,6.84215023311,46.70777137451,493.16,2017-11-09 21:15:35,2024-04-08 09:26:06,VALIDATED
15707,4136,85,ch:1:sloid:4136,8504136,8,2021-04-01,9999-12-31,Cousset,,COUS,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,La Broye,1001,Montagny (FR),2029,Cousset,,,TRAIN,PARK_AND_RAIL,,true,true,8504136,41368,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2564808.571,1185376.409,6.97749113071,46.81860488055,484.334,2017-11-09 21:16:10,2024-04-08 09:26:06,VALIDATED
15710,4139,85,ch:1:sloid:4139,8504139,2,2021-04-01,9999-12-31,Belfaux CFF,,BF,true,true,true,ORDERLY,false,true,false,true,CH,Fribourg,10,FR,La Sarine,1004,Belfaux,2175,Belfaux,,,TRAIN,PARK_AND_RAIL,,true,true,8504139,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2574632.215,1185139.78,7.10623013611,46.81692461024,612.88,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15711,4120,85,ch:1:sloid:4120,8504120,2,2021-04-01,9999-12-31,Moudon,,MD,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Broye-Vully,2222,Moudon,5678,Moudon,,,TRAIN,PARK_AND_RAIL,,true,true,8504120,41202,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2551319.277,1168734.577,6.80250793901,46.66805734102,509.9,2017-11-09 21:15:32,2024-04-08 09:26:06,VALIDATED
15712,4181,85,ch:1:sloid:4181,8504181,4,2021-04-01,9999-12-31,Givisiez,,GIV,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,La Sarine,1004,Givisiez,2197,Givisiez,,,TRAIN,,,true,true,8504181,41814,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2576443.215,1185113.604,7.12996152131,46.81675594802,615.5,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15716,4123,85,ch:1:sloid:4123,8504123,6,2021-04-01,9999-12-31,Corcelles-Nord,,CN,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Broye-Vully,2222,Corcelles-près-Payerne,5816,Corcelles-près-Payerne,,,TRAIN,,,true,true,8504123,41236,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2563507.572,1187236.014,6.96029447415,46.83526211171,448.16,2017-11-09 21:15:41,2024-04-08 09:26:06,VALIDATED
15717,4183,85,ch:1:sloid:4183,8504183,0,2021-04-01,9999-12-31,Pensier,,PEN,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,See,1005,Courtepin,2254,Pensier,,,TRAIN,,,true,true,8504183,41830,ch:1:sboid:100034,53,TPF,TPF,TPF,TPF,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,,2576860.586,1187874.982,7.13529000092,46.84160999868,551.1,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15718,4141,85,ch:1:sloid:4141,8504141,8,2021-04-01,9999-12-31,Henniez,,HEN,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Broye-Vully,2222,Henniez,5819,Henniez,,,TRAIN,,,true,true,8504141,41418,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2556546.264,1176136.544,6.87010587847,46.73500140626,475.86,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15719,4140,85,ch:1:sloid:4140,8504140,0,2021-04-01,9999-12-31,Muntelier-Löwenberg,,LOEW,true,true,true,ORDERLY,false,true,false,true,CH,Fribourg,10,FR,See,1005,Murten,2275,Murten,,,TRAIN,,,true,true,8504140,,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2576747.707,1198588.271,7.13326152062,46.93797415143,438.522,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15720,4182,85,ch:1:sloid:4182,8504182,2,2021-07-15,9999-12-31,Belfaux-Village,,BFV,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,La Sarine,1004,Belfaux,2175,Belfaux,,,TRAIN,PARK_AND_RAIL,,true,true,8504182,41822,ch:1:sboid:100034,53,TPF,TPF,TPF,TPF,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,,2574940.164,1185780.525,7.11023000315,46.82269999442,587.5,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15721,4122,85,ch:1:sloid:4122,8504122,8,2021-04-01,9999-12-31,Granges-Marnand,,GM,true,true,true,ORDERLY,true,true,false,true,CH,Vaud,22,VD,Broye-Vully,2222,Valbroye,5831,Granges-près-Marnand,,,TRAIN,PARK_AND_RAIL,,true,true,8504122,41228,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2558413.081,1178773.963,6.89428972893,46.75884492426,469.29,2017-11-09 21:15:38,2024-04-08 09:26:06,VALIDATED
15722,4185,85,ch:1:sloid:4185,8504185,5,2021-07-15,9999-12-31,Cressier FR,,CRFR,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,See,1005,Cressier (FR),2257,Cressier FR,,,TRAIN,PARK_AND_RAIL,,true,true,8504185,41855,ch:1:sboid:100034,53,TPF,TPF,TPF,TPF,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,,2577985.388,1194381.953,7.14971999811,46.90017999743,540.0,2017-11-09 21:16:23,2024-04-08 09:26:06,VALIDATED
15724,4184,85,ch:1:sloid:4184,8504184,8,2021-07-13,9999-12-31,Courtepin,,COUR,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,See,1005,Courtepin,2254,Courtepin,,,TRAIN,PARK_AND_RAIL,,true,true,8504184,41848,ch:1:sboid:100034,53,TPF,TPF,TPF,TPF,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,,2575912.437,1190714.682,7.12270999353,46.86711999649,576.3,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15726,4125,85,ch:1:sloid:4125,8504125,1,2021-04-01,9999-12-31,Domdidier,,DOM,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,La Broye,1001,Belmont-Broye,2053,Domdidier,,,TRAIN,,,true,true,8504125,41251,ch:1:sboid:100001,11,SBB,CFF,FFS,SBB,Schweizerische Bundesbahnen SBB,Chemins de fer fédéraux suisses CFF,Ferrovie federali svizzere FFS,Swiss Federal Railways SBB,,2567425.216,1190909.766,7.01138257529,46.86851205897,439.05,2017-11-09 21:15:46,2024-04-08 09:26:06,VALIDATED
15728,4186,85,ch:1:sloid:4186,8504186,3,2021-04-01,9999-12-31,Münchenwiler-Courgevaux,,MUCO,true,true,true,ORDERLY,true,true,false,true,CH,Bern,2,BE,Bern-Mittelland,246,Münchenwiler,669,Münchenwiler,,,TRAIN,,,true,true,8504186,41863,ch:1:sboid:100034,53,TPF,TPF,TPF,TPF,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,,2575438.446,1195583.664,7.1162299945,46.91089999961,481.5,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15729,4188,85,ch:1:sloid:4188,8504188,9,2021-07-13,9999-12-31,Sugiez,,SUGI,true,true,true,ORDERLY,true,true,false,true,CH,Fribourg,10,FR,See,1005,Mont-Vully,2284,Sugiez,,,TRAIN,PARK_AND_RAIL,,true,true,8504188,41889,ch:1:sboid:100034,53,TPF,TPF,TPF,TPF,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,Transports publics fribourgeois,,2575700.305,1201500.245,7.11934999568,46.96413000107,432.6,2017-11-09 21:16:26,2024-04-08 09:26:06,VALIDATED
15731,4463,85,ch:1:sloid:4463,8504463,6,2021-04-01,9999-12-31,Täuffelen,,TAEU,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Seeland,243,Täuffelen,751,Täuffelen,,,TRAIN,,,true,true,8504463,,ch:1:sboid:100020,38,ASM-bti,ASM-bti,ASM-bti,ASM-bti,Aare Seeland mobil (bti),Aare Seeland mobil (bti),Aare Seeland mobil (bti),Aare Seeland mobil (bti),,2581762.97,1212860.414,7.19855000115,47.06650999553,491.3,2017-11-09 21:18:45,2024-04-08 09:26:06,VALIDATED
15735,4465,85,ch:1:sloid:4465,8504465,1,2021-04-01,9999-12-31,Lüscherz,,LUES,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Seeland,243,Lüscherz,497,Lüscherz,,,TRAIN,,,true,true,8504465,,ch:1:sboid:100020,38,ASM-bti,ASM-bti,ASM-bti,ASM-bti,Aare Seeland mobil (bti),Aare Seeland mobil (bti),Aare Seeland mobil (bti),Aare Seeland mobil (bti),,2580145.706,1210811.117,7.17735000486,47.04802999769,445.7,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15737,4464,85,ch:1:sloid:4464,8504464,4,2021-04-01,9999-12-31,Hagneck,,HECK,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Seeland,243,Hagneck,736,Hagneck,,,TRAIN,,,true,true,8504464,,ch:1:sboid:100020,38,ASM-bti,ASM-bti,ASM-bti,ASM-bti,Aare Seeland mobil (bti),Aare Seeland mobil (bti),Aare Seeland mobil (bti),Aare Seeland mobil (bti),,2580963.954,1211947.965,7.18807000415,47.0582800006,453.2,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15740,4467,85,ch:1:sloid:4467,8504467,7,2021-04-01,9999-12-31,Brüttelen,,BRUT,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Seeland,243,Brüttelen,491,Brüttelen,,,TRAIN,,,true,true,8504467,,ch:1:sboid:100020,38,ASM-bti,ASM-bti,ASM-bti,ASM-bti,Aare Seeland mobil (bti),Aare Seeland mobil (bti),Aare Seeland mobil (bti),Aare Seeland mobil (bti),,2577926.924,1207769.469,7.1483000045,47.02060000005,446.6,2017-11-09 21:18:49,2024-04-08 09:26:06,VALIDATED
15743,4483,85,ch:1:sloid:4483,8504483,4,2021-04-01,9999-12-31,Ins,,INS,true,true,true,ORDERLY,true,true,false,true,CH,Bern,2,BE,Seeland,243,Ins,496,Ins,,,TRAIN,PARK_AND_RAIL,,true,true,8504483,44834,ch:1:sboid:100016,34,BLS-bn,BLS-bn,BLS-bn,BLS-bn,BLS AG (bn),BLS AG (bn),BLS AG (bn),BLS AG (bn),,2574211.441,1205475.524,7.09956100561,46.999831409,436.95,2017-11-09 21:19:00,2024-04-08 09:26:06,VALIDATED
15746,4466,85,ch:1:sloid:4466,8504466,9,2021-04-01,9999-12-31,Siselen-Finsterhennen,,SIFI,true,true,true,ORDERLY,false,true,false,true,CH,Bern,2,BE,Seeland,243,Finsterhennen,493,Finsterhennen,,,TRAIN,,,true,true,8504466,,ch:1:sboid:100020,38,ASM-bti,ASM-bti,ASM-bti,ASM-bti,Aare Seeland mobil (bti),Aare Seeland mobil (bti),Aare Seeland mobil (bti),Aare Seeland mobil (bti),,2580370.506,1208933.765,7.18039000589,47.03114999428,439.9,2017-11-09 11:53:05,2024-04-08 09:26:06,VALIDATED
15748,4482,85,ch:1:sloid:4482,8504482,6,2021-04-01,9999-12-31,Gampelen,,GP,true,true,true,ORDERLY,true,true,false,true,CH,Bern,2,BE,Seeland,243,Gampelen,495,Gampelen,,,TRAIN,PARK_AND_RAIL,,true,true,8504482,44826,ch:1:sboid:100016,34,BLS-bn,BLS-bn,BLS-bn,BLS-bn,BLS AG (bn),BLS AG (bn),BLS AG (bn),BLS AG (bn),,2570937.179,1206550.35,7.05644227051,47.00936362683,432.6,2017-11-09 21:18:58,2024-04-08 09:26:06,VALIDATED
