PL,Aleksandrów Kujawski,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,18.696664,52.875476,5102150,POST,input=5100339&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Biała Podlaska,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,23.130566,52.020404,5104080,POST,input=5100086&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Białogard,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,15.976914,54.009717,5100390,POST,input=5100001&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Białystok,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,23.136723,53.134239,5102400,POST,input=5100002&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Bolesławiec,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,15.568921,51.266155,5105385,POST,input=5100079&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Brzeg,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,17.471182,50.852975,5106210,POST,input=5100003&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Bytom,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,18.915704,50.343107,5107230,POST,input=5100006&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Chełm,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,23.494036,51.141196,5105090,POST,input=5100303&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Chorzów Miasto,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,18.949647,50.298727,5107227,POST,input=5100073&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
PL,Ciechocinek,https://old.rozklad-pkp.pl/bin/stboard.exe/en?ld=mobil&protocol=https:&,18.7891,52.879179,5102155,POST,input=5100734&REQStationS0F=excludeStationAttribute%3BM-&disableEquivs=yes&selectDate=today&boardType=dep&advancedProductMode=&GUIREQProduct_0=on&GUIREQProduct_1=on&GUIREQProduct_2=on&GUIREQProduct_3=on&maxJourneys=10&start=Show
