placeid,name,norm,trainline,joinkey,latitude,longitude
2203,POMPEI,POMPEI,,POMPEI,40.745989,14.501227
2204,PONT-SAINT-MARTIN,PONT SAINT MARTIN,,PONT SAINT MARTIN,45.589755,7.79504
2205,PONTASSIEVE,PONTASSIEVE,,PONTASSIEVE,43.773907,11.438234
2209,PONTE ALBANITO,PONTE ALBANITO,,PONTE ALBANITO,41.351389,15.532778
2215,PONTE GALERIA,PONTE GALERIA,,PONTE GALERIA,41.818438,12.344724
2217,PONTE GINORI,PONTE GINORI,,PONTE GINORI,43.335071,10.74246
2219,PONTE NELLE ALPI POLPET,PONTE NELLE ALPI POLPET,,PONTE NELLE ALPI POLPET,46.182222,12.276944
5434,PONTE PATTOLI,PONTE PATTOLI,PONTE PATTOLI CIVITELLA,PONTE PATTOLI CIVITELLA,43.176029,12.435648
2222,PONTE S.MARCO-CALCINATO,PONTE SAN MARCO CALCINATO,,PONTE SAN MARCO CALCINATO,45.4739,10.4092
2223,PONTE S.PIETRO,PONTE SAN PIETRO,,PONTE SAN PIETRO,45.699243,9.584271
3153,PONTE S.STEFANO,PONTE SAN STEFANO,PONTE SANTO STEFANO,PONTE SANTO STEFANO,38.096185,15.502805
3154,PONTE SCHIAVO,PONTE SCHIAVO,,PONTE SCHIAVO,38.080616,15.494059
5438,PONTE VALLECEPPI,PONTE VALLECEPPI,,PONTE VALLECEPPI,43.105111,12.446812
2207,PONTE A MORIANO,PONTE A MORIANO,,PONTE A MORIANO,43.90843,10.534251
2208,PONTE A TRESSA,PONTE A TRESSA,,PONTE A TRESSA,43.250914,11.385494
2297,PONTE DI NONA,PONTE DI NONA,,PONTE DI NONA,41.918652,12.654478
3406,PONTE DI PIAVE,PONTE DI PIAVE,,PONTE DI PIAVE,45.719199,12.460415
2212,PONTE D'ADIGE,PONTE D ADIGE,PONTE D ADIGE SIGMUNDSKRON,PONTE D ADIGE SIGMUNDSKRON,46.485647,11.297849
2218,PONTE IN VALTELLINA,PONTE IN VALTELLINA,,PONTE IN VALTELLINA,46.1625,9.976389
2210,PONTE CASALDUNI,PONTE CASALDUNI,,PONTE CASALDUNI,41.214192,14.697066
2224,PONTEBBA,PONTEBBA,,PONTEBBA,46.504839,13.313788
2225,PONTECAGNANO,PONTECAGNANO,,PONTECAGNANO,40.640411,14.872886
2226,PONTECCHIO MARCONI,PONTECCHIO MARCONI,,PONTECCHIO MARCONI,44.423135,11.269254
2228,PONTECURONE,PONTECURONE,,PONTECURONE,44.961885,8.930054
2229,PONTEDERA CASCIANA TERME,PONTEDERA CASCIANA TERME,,PONTEDERA CASCIANA TERME,43.6623,10.629
5268,PONTE FELCINO,PONTE FELCINO,PONTEFELCINO,PONTEFELCINO,43.131323,12.436695
2230,PONTELAGOSCURO,PONTELAGOSCURO,,PONTELAGOSCURO,44.874133,11.612642
2232,PONTENURE,PONTENURE,,PONTENURE,45.001716,9.792156
298,PONTETTO,PONTETTO,,PONTETTO,44.377245,9.077001
2233,PONTI,PONTI,,PONTI,44.630039,8.365226
2234,PONTICINO,PONTICINO,,PONTICINO,43.481694,11.716899
2235,PONTIDA,PONTIDA,,PONTIDA,45.7302,9.51172
2236,PONTREMOLI,PONTREMOLI,,PONTREMOLI,44.372768,9.887765
2241,POPOLI VITTORITO,POPOLI VITTORITO,,POPOLI VITTORITO,42.17238,13.826128
2242,POPULONIA,POPULONIA,,POPULONIA,42.996106,10.540454
2243,PORCARI,PORCARI,,PORCARI,43.831312,10.619226
2244,PORDENONE,PORDENONE,,PORDENONE,45.956353,12.653683
2245,PORRETTA  TERME,PORRETTA TERME,,PORRETTA TERME,44.156524,10.977869
2246,PORTACOMARO,PORTACOMARO,,PORTACOMARO,44.9577,8.22448
2247,PORTICI-ERCOLANO,PORTICI ERCOLANO,,PORTICI ERCOLANO,40.809885,14.335808
2250,PORTO CERESIO,PORTO CERESIO,,PORTO CERESIO,45.9038,8.9005
2253,PORTO EMPEDOCLE,PORTO EMPEDOCLE,,PORTO EMPEDOCLE,37.2917,13.5379
2254,PORTO RECANATI,PORTO RECANATI,,PORTO RECANATI,43.4338,13.661473
2256,PORTO S.GIORGIO FERMO,PORTO SAN GIORGIO FERMO,,PORTO SAN GIORGIO FERMO,43.179648,13.797524
2255,PORTO S.ELPIDIO,PORTO SAN ELPIDIO,PORTO SANT ELPIDIO,PORTO SANT ELPIDIO,43.256838,13.760831
2257,PORTO TORRES,PORTO TORRES,,PORTO TORRES,40.832879,8.396329
2258,PORTO TORRES MARITTIMA,PORTO TORRES MARITTIMA,PORTO TORRES MARITTIMA FC,PORTO TORRES MARITTIMA FC,40.837937,8.398104
2260,PORTO VALTRAVAGLIA,PORTO VALTRAVAGLIA,,PORTO VALTRAVAGLIA,45.958142,8.673727
2252,PORTO DI VASTO,PORTO DI VASTO,,PORTO DI VASTO,42.16864,14.695655
2251,PORTO D'ASCOLI,PORTO D ASCOLI,,PORTO D ASCOLI,42.912722,13.896846
2261,PORTOGRUARO CAORLE,PORTOGRUARO CAORLE,,PORTOGRUARO CAORLE,45.78091,12.831202
2262,PORTOMAGGIORE,PORTOMAGGIORE,,PORTOMAGGIORE,44.696748,11.799807
2264,POSSIDENTE,POSSIDENTE,,POSSIDENTE,40.781182,15.77712
2265,POSTIOMA,POSTIOMA,,POSTIOMA,45.715837,12.148247
2266,POTENZA CENTRALE,POTENZA CENTRALE,,POTENZA CENTRALE,40.630109,15.806551
2070,POTENZA PICENA MONTELUPONE,POTENZA PICENA MONTELUPONE,,POTENZA PICENA MONTELUPONE,43.360313,13.697951
2268,POTENZA SUPERIORE,POTENZA SUPERIORE,,POTENZA SUPERIORE,40.645796,15.801031
426,POTENZA UNIVERSITA',POTENZA UNIVERSITA,,POTENZA UNIVERSITA,40.643225,15.811782
2271,POZZALLO,POZZALLO,,POZZALLO,36.733609,14.847168
300,POZZOLO FORMIGARO,POZZOLO FORMIGARO,,POZZOLO FORMIGARO,44.7974,8.78267
2272,POZZUOLI SOLFATARA,POZZUOLI SOLFATARA,,POZZUOLI SOLFATARA,40.827566,14.126161
380,POZZUOLO MARTESANA,POZZUOLO MARTESANA,,POZZUOLO MARTESANA,45.5085,9.45633
2273,PRACCHIA,PRACCHIA,,PRACCHIA,44.055035,10.907223
115,PRAJA AJETA TORTORA,PRAJA AJETA TORTORA,,PRAJA AJETA TORTORA,39.90077,15.780383
301,PRASCO CREMOLINO,PRASCO CREMOLINO,,PRASCO CREMOLINO,44.648989,8.550206
2276,PRATA PRATOLA,PRATA PRATOLA,,PRATA PRATOLA,40.988536,14.842673
2277,PRATIGNONE,PRATIGNONE,,PRATIGNONE,43.84992,11.16026
356,PRATO BORGONUOVO,PRATO BORGONUOVO,,PRATO BORGONUOVO,43.891432,11.075474
2279,PRATO CENTRALE,PRATO CENTRALE,,PRATO CENTRALE,43.879063,11.109309
2280,PRATO PORTA AL SERRAGLIO,PRATO PORTA AL SERRAGLIO,,PRATO PORTA AL SERRAGLIO,43.8845,11.0986
2281,PRATO SESIA,PRATO SESIA,,PRATO SESIA,45.646567,8.370278
2285,PRATOLA PELIGNA,PRATOLA PELIGNA,,PRATOLA PELIGNA,42.102551,13.876324
2284,PRATOLA PELIGNA SUPERIORE,PRATOLA PELIGNA SUPERIORE,,PRATOLA PELIGNA SUPERIORE,42.081876,13.876162
2286,PRE'-SAINT-DIDIER,PRE SAINT DIDIER,,PRE SAINT DIDIER,45.763669,6.991585
2287,PREGANZIOL,PREGANZIOL,,PREGANZIOL,45.603805,12.231514
381,PREGNANA MILANESE,PREGNANA MILANESE,,PREGNANA MILANESE,45.5101,9.00277
2290,PREMOSELLO CHIOVENDA,PREMOSELLO CHIOVENDA,,PREMOSELLO CHIOVENDA,46.002288,8.32713
2291,PREZZA,PREZZA,,PREZZA,42.053704,13.834542
2292,PRIMOLANO,PRIMOLANO,,PRIMOLANO,45.965351,11.700907
2293,PRIOLA,PRIOLA,,PRIOLA,44.248333,8.023056
2294,PRIOLO MELILLI,PRIOLO MELILLI,,PRIOLO MELILLI,37.157828,15.197073
2298,PRIVERNO FOSSANOVA,PRIVERNO FOSSANOVA,,PRIVERNO FOSSANOVA,41.421681,13.186833
2305,QUARONA,QUARONA,,QUARONA,45.758321,8.265554
2306,PM QUART,PM QUART,QUART,QUART,45.741389,7.414444
2309,QUARTO DI MARANO,QUARTO DI MARANO,,QUARTO DI MARANO,40.871281,14.12261
2308,QUARTO D'ALTINO,QUARTO D ALTINO,,QUARTO D ALTINO,45.573988,12.363979
4033,QUATTRO VENTI,QUATTRO VENTI,,QUATTRO VENTI,41.878603,12.458788
1243,QUATTRO VILLE,QUATTRO VILLE,,QUATTRO VILLE,44.691305,10.911912
2310,QUERCIANELLA-SONNINO,QUERCIANELLA SONNINO,,QUERCIANELLA SONNINO,43.454952,10.372742
2311,QUERO VAS,QUERO VAS,,QUERO VAS,45.939678,11.920361
304,QUILIANO-VADO LIGURE,QUILIANO VADO LIGURE,,QUILIANO VADO LIGURE,44.279964,8.435477
2314,RACALMUTO,RACALMUTO,,RACALMUTO,37.405903,13.727624
2315,RACCONIGI,RACCONIGI,,RACCONIGI,44.770649,7.68512
2318,RAGUSA,RAGUSA,,RAGUSA,36.919209,14.725427
2319,RAGUSA IBLA,RAGUSA IBLA,,RAGUSA IBLA,36.9313,14.7505
2320,RAIANO,RAIANO,,RAIANO,42.097967,13.809022
5435,RAMAZZANO,RAMAZZANO,RAMAZZANO PASSO DELL ACQUA,RAMAZZANO PASSO DELL ACQUA,43.157719,12.458131
305,RAPALLO,RAPALLO,,RAPALLO,44.351239,9.231553
2323,RAPOLANO TERME,RAPOLANO TERME,,RAPOLANO TERME,43.2833,11.6026
3521,RASTIGNANO,RASTIGNANO,,RASTIGNANO,44.443235,11.357466
2327,RAVENNA,RAVENNA,,RAVENNA,44.419242,12.208384
2329,RECALE,RECALE,,RECALE,41.062544,14.303312
306,RECCO,RECCO,,RECCO,44.361136,9.14673
2330,REDIPUGLIA,REDIPUGLIA,,REDIPUGLIA,45.853381,13.485841
2331,REGGIO EMILIA,REGGIO EMILIA,,REGGIO EMILIA,44.697674,10.643048
4054,REGGIO EMILIA AV MEDIOPADANA,REGGIO EMILIA AV MEDIOPADANA,,REGGIO EMILIA AV MEDIOPADANA,44.7245,10.6532
119,REGGIO DI CALABRIA ARCHI,REGGIO DI CALABRIA ARCHI,REGGIO DI CALABRIA,REGGIO DI CALABRIA,38.105745,15.644542
120,REGGIO DI CALABRIA BOCALE,REGGIO DI CALABRIA BOCALE,REGGIO DI CALABRIA,REGGIO DI CALABRIA,38.105745,15.644542
124,REGGIO DI CALABRIA OMECA,REGGIO DI CALABRIA OMECA,REGGIO DI CALABRIA,REGGIO DI CALABRIA,38.105745,15.644542
2693,REGGIO DI CALABRIA PENTIMELE,REGGIO DI CALABRIA PENTIMELE,REGGIO DI CALABRIA,REGGIO DI CALABRIA,38.105745,15.644542
126,REGGIO DI CALABRIA S.CATERINA,REGGIO DI CALABRIA SAN CATERINA,REGGIO DI CALABRIA,REGGIO DI CALABRIA,38.105745,15.644542
1305,REGGIO CALABRIA AEROPORTO,REGGIO CALABRIA AEROPORTO,REGGIO DI CALABRIA AEROPORTO,REGGIO DI CALABRIA AEROPORTO,38.067473,15.651881
121,REGGIO DI CALABRIA CATONA,REGGIO DI CALABRIA CATONA,,REGGIO DI CALABRIA CATONA,38.185852,15.641248
116,REGGIO DI CALABRIA CENTRALE,REGGIO DI CALABRIA CENTRALE,,REGGIO DI CALABRIA CENTRALE,38.104123,15.635792
122,REGGIO DI CALABRIA GALLICO,REGGIO DI CALABRIA GALLICO,,REGGIO DI CALABRIA GALLICO,38.165384,15.650696
123,REGGIO DI CALABRIA LIDO,REGGIO DI CALABRIA LIDO,,REGGIO DI CALABRIA LIDO,38.114982,15.649653
125,REGGIO DI CALABRIA PELLARO,REGGIO DI CALABRIA PELLARO,,REGGIO DI CALABRIA PELLARO,38.025404,15.650129
127,REGGIO DI CALABRIA S.GREGORIO,REGGIO DI CALABRIA SAN GREGORIO,,REGGIO DI CALABRIA SAN GREGORIO,38.061389,15.651667
5077,REMANZACCO,REMANZACCO,,REMANZACCO,46.0825,13.3203
2335,REMEDELLO SOPRA,REMEDELLO SOPRA,,REMEDELLO SOPRA,45.2785,10.379
2336,REMEDELLO SOTTO,REMEDELLO SOTTO,,REMEDELLO SOTTO,45.2574,10.3882
2337,RENATE-VEDUGGIO,RENATE VEDUGGIO,,RENATE VEDUGGIO,45.7284,9.27998
2338,RESANA,RESANA,,RESANA,45.634063,11.964246
2345,RHO,RHO,,RHO,45.523963,9.043903
3098,RHO FIERA,RHO FIERA,RHO FIERA MILANO,RHO FIERA MILANO,45.521131,9.08857
128,RIACE,RIACE,,RIACE,38.389009,16.528438
2349,RIARDO-PIETRAMELARA,RIARDO PIETRAMELARA,,RIARDO PIETRAMELARA,41.265422,14.12493
129,RICADI-CAPO VATICANO,RICADI CAPO VATICANO,RICADI,RICADI,38.630756,15.839829
2350,RICCIONE,RICCIONE,,RICCIONE,43.99923,12.658492
2352,RIETI,RIETI,,RIETI,42.405865,12.862772
2354,RIGNANO SULL'ARNO REGGELLO,RIGNANO SULL ARNO REGGELLO,,RIGNANO SULL ARNO REGGELLO,43.720556,11.4525
2355,RIGOLI,RIGOLI,,RIGOLI,43.789674,10.419639
2356,RIGOMAGNO,RIGOMAGNO,,RIGOMAGNO,43.256667,11.706389
307,RIGOROSO,RIGOROSO,,RIGOROSO,44.667012,8.899887
2358,RIMINI,RIMINI,,RIMINI,44.06424,12.574012
2346,RIMINI MIRAMARE,RIMINI MIRAMARE,,RIMINI MIRAMARE,44.030252,12.618266
2347,RIMINI TORRE PEDRERA,RIMINI TORRE PEDRERA,,RIMINI TORRE PEDRERA,44.106957,12.508822
2348,RIMINI VISERBA,RIMINI VISERBA,,RIMINI VISERBA,44.088143,12.534225
2359,RIO DI PUSTERIA,RIO DI PUSTERIA,,RIO DI PUSTERIA,46.7972,11.6698
2361,RIOLA,RIOLA,,RIOLA,44.229939,11.053612
309,RIOMAGGIORE,RIOMAGGIORE,,RIOMAGGIORE,44.100521,9.736225
2362,RIONERO ATELLA RIPACANDIDA,RIONERO ATELLA RIPACANDIDA,,RIONERO ATELLA RIPACANDIDA,40.922448,15.678571
2363,RIPABOTTONI S.ELIA,RIPABOTTONI SAN ELIA,RIPABOTTONI SANT ELIA,RIPABOTTONI SANT ELIA,41.669676,14.8443
2364,RIPAFRATTA,RIPAFRATTA,,RIPAFRATTA,43.82155,10.415684
2367,RIPARBELLA,RIPARBELLA,,RIPARBELLA,43.339629,10.582766
2368,RISANO,RISANO,,RISANO,45.974673,13.261758
310,RIVA TRIGOSO,RIVA TRIGOSO,,RIVA TRIGOSO,44.263828,9.429225
311,RIVALTA SCRIVIA,RIVALTA SCRIVIA,,RIVALTA SCRIVIA,44.8541,8.81011
5025,RIVAROLO,RIVAROLO,RIVAROLO CANAVESE,RIVAROLO CANAVESE,45.326829,7.726417
2373,RIVISONDOLI-PESCOCOSTANZO,RIVISONDOLI PESCOCOSTANZO,,RIVISONDOLI PESCOCOSTANZO,41.8773,14.079
2391,ROBBIO,ROBBIO,,ROBBIO,45.2934,8.59703
2392,ROBECCO-PONTEVICO,ROBECCO PONTEVICO,,ROBECCO PONTEVICO,45.2662,10.0788
2393,ROBILANTE,ROBILANTE,,ROBILANTE,44.296486,7.511008
130,ROCCA IMPERIALE,ROCCA IMPERIALE,,ROCCA IMPERIALE,40.10006,16.615562
2397,ROCCA RAVINDOLA,ROCCA RAVINDOLA,,ROCCA RAVINDOLA,41.518945,14.119671
2395,ROCCA DI CORNO,ROCCA DI CORNO,,ROCCA DI CORNO,42.377325,13.152432
2396,ROCCA DI FONDI,ROCCA DI FONDI,,ROCCA DI FONDI,42.396768,13.094316
2394,ROCCA D'EVANDRO-S.VITTORE,ROCCA D EVANDRO SAN VITTORE,,ROCCA D EVANDRO SAN VITTORE,41.438889,13.911389
131,ROCCABERNARDA,ROCCABERNARDA,,ROCCABERNARDA,38.9423,16.9005
2400,ROCCALUMERA MANDANICI,ROCCALUMERA MANDANICI,,ROCCALUMERA MANDANICI,37.973105,15.391474
2402,ROCCAPALUMBA-ALIA,ROCCAPALUMBA ALIA,,ROCCAPALUMBA ALIA,37.793321,13.673294
2404,ROCCARASO,ROCCARASO,,ROCCARASO,41.850539,14.079309
2405,ROCCASECCA,ROCCASECCA,,ROCCASECCA,41.526388,13.645715
2406,ROCCASTRADA,ROCCASTRADA,,ROCCASTRADA,42.957848,11.193394
2408,ROCCAVIONE,ROCCAVIONE,,ROCCAVIONE,44.314428,7.485488
132,ROCCELLA JONICA,ROCCELLA JONICA,,ROCCELLA JONICA,38.322183,16.40676
2410,ROCCHETTA CAIRO,ROCCHETTA CAIRO,,ROCCHETTA CAIRO,44.427521,8.295398
2411,ROCCHETTA S.ANTONIO-LACEDONIA,ROCCHETTA SAN ANTONIO LACEDONIA,ROCCHETTA SANT ANTONIO LACEDONIA,ROCCHETTA SANT ANTONIO LACEDONIA,41.079,15.5506
2412,ROCCHETTA TANARO-CERRO,ROCCHETTA TANARO CERRO,,ROCCHETTA TANARO CERRO,44.875526,8.351446
2413,RODALLO,RODALLO,,RODALLO,45.278944,7.878254
2415,ROLO NOVI FABBRICO,ROLO NOVI FABBRICO,,ROLO NOVI FABBRICO,44.885998,10.867985
2374,ROMA AURELIA,ROMA AURELIA,,ROMA AURELIA,41.883,12.3937
2377,ROMA MONTE MARIO,ROMA MONTE MARIO,,ROMA MONTE MARIO,41.939056,12.42177
2379,ROMA OSTIENSE,ROMA OSTIENSE,,ROMA OSTIENSE,41.872275,12.484902
2381,ROMA PRENESTINA,ROMA PRENESTINA,,ROMA PRENESTINA,41.897777,12.545974
2383,ROMA S.PIETRO,ROMA SAN PIETRO,,ROMA SAN PIETRO,41.896042,12.454491
2416,ROMA TERMINI,ROMA TERMINI,,ROMA TERMINI,41.900833,12.501944
2385,ROMA TIBURTINA,ROMA TIBURTINA,,ROMA TIBURTINA,41.911072,12.531457
2387,ROMA TRASTEVERE,ROMA TRASTEVERE,,ROMA TRASTEVERE,41.872356,12.46615
2388,ROMA TUSCOLANA,ROMA TUSCOLANA,,ROMA TUSCOLANA,41.87925,12.523654
2417,ROMAGNANO SESIA,ROMAGNANO SESIA,,ROMAGNANO SESIA,45.629973,8.384427
2418,ROMAGNANO-VIETRI-SALVITELLE,ROMAGNANO VIETRI SALVITELLE,,ROMAGNANO VIETRI SALVITELLE,40.610054,15.447683
2419,ROMANO,ROMANO,,ROMANO,45.523972,9.753394
2420,ROMANORE,ROMANORE,,ROMANORE,45.063571,10.751008
2421,ROMETTA MESSINESE,ROMETTA MESSINESE,,ROMETTA MESSINESE,38.228434,15.405865
2423,RONCEGNO BAGNI-MARTER,RONCEGNO BAGNI MARTER,,RONCEGNO BAGNI MARTER,46.03597,11.398501
2424,RONCHI DEI LEGIONARI NORD,RONCHI DEI LEGIONARI NORD,,RONCHI DEI LEGIONARI NORD,45.830278,13.505556
313,RONCO SCRIVIA,RONCO SCRIVIA,,RONCO SCRIVIA,44.614839,8.949049
2427,RONTA,RONTA,,RONTA,44.00653,11.431528
2428,ROSA',ROSA,,ROSA,45.720548,11.775761
133,ROSARNO,ROSARNO,,ROSARNO,38.488717,15.970199
2429,ROSETO DEGLI ABRUZZI,ROSETO DEGLI ABRUZZI,,ROSETO DEGLI ABRUZZI,42.677807,14.015225
134,ROSETO CAPO SPULICO,ROSETO CAPO SPULICO,,ROSETO CAPO SPULICO,39.972459,16.620371
2430,ROSIGNANO,ROSIGNANO,,ROSIGNANO,43.387784,10.438238
2431,ROSOLINA,ROSOLINA,,ROSOLINA,45.075446,12.239811
2432,ROSOLINI,ROSOLINI,,ROSOLINI,36.81595,14.952836
135,ROSSANO,ROSSANO,,ROSSANO,39.602831,16.640804
2433,ROSSANO VENETO,ROSSANO VENETO,,ROSSANO VENETO,45.702192,11.784723
314,ROSSIGLIONE,ROSSIGLIONE,,ROSSIGLIONE,44.567699,8.667992
2434,ROSTA,ROSTA,,ROSTA,45.077891,7.461702
2435,ROTTOFRENO,ROTTOFRENO,,ROTTOFRENO,45.060488,9.549375
2436,ROVASENDA,ROVASENDA,,ROVASENDA,45.53742,8.3169
3509,ROVASENDA ALTA,ROVASENDA ALTA,,ROVASENDA ALTA,45.5374,8.31654
2437,ROVATO,ROVATO,,ROVATO,45.552099,10.001362
2438,ROVERBELLA,ROVERBELLA,,ROVERBELLA,45.252659,10.796808
2440,ROVERETO,ROVERETO,,ROVERETO,45.890956,11.033602
2443,ROVIANO,ROVIANO,,ROVIANO,42.026503,12.991336
2445,ROVIGO,ROVIGO,,ROVIGO,45.076983,11.781064
2448,RUBIERA,RUBIERA,,RUBIERA,44.656261,10.781419
2449,RUDALZA,RUDALZA,,RUDALZA,40.994092,9.531064
2451,RUFINA,RUFINA,,RUFINA,43.822233,11.485013
2452,RUSSI,RUSSI,,RUSSI,44.378899,12.03171
2605,SACILE,SACILE,,SACILE,45.948263,12.498466
2606,SACILE S.LIBERALE,SACILE SAN LIBERALE,,SACILE SAN LIBERALE,45.958007,12.514602
2607,SAGRADO,SAGRADO,,SAGRADO,45.872286,13.483693
2609,SAINT-PIERRE,SAINT PIERRE,,SAINT PIERRE,45.708646,7.232064
3380,SAIRANO,SAIRANO,,SAIRANO,45.1388,9.04695
2611,SAIRANO ZINASCO,SAIRANO ZINASCO,,SAIRANO ZINASCO,45.1339,9.03064
2612,SALA AL BARRO-GALBIATE,SALA AL BARRO GALBIATE,,SALA AL BARRO GALBIATE,45.8212,9.35935
2613,SALANDRA-GROTTOLE,SALANDRA GROTTOLE,,SALANDRA GROTTOLE,40.583473,16.351648
2614,SALBERTRAND,SALBERTRAND,,SALBERTRAND,45.072444,6.887759
2615,SALE LANGHE,SALE LANGHE,,SALE LANGHE,44.392562,8.077598
2616,SALEMI GIBELLINA,SALEMI GIBELLINA,,SALEMI GIBELLINA,37.806669,12.865559
2617,SALERNO,SALERNO,,SALERNO,40.675307,14.772557
2110,ARBOSTELLA,ARBOSTELLA,SALERNO ARBOSTELLA,SALERNO ARBOSTELLA,40.651698,14.813158
2079,TORRIONE,TORRIONE,SALERNO TORRIONE,SALERNO TORRIONE,40.670394,14.790262
2619,SALETTO,SALETTO,,SALETTO,45.222725,11.535074
2620,SALICETO,SALICETO,,SALICETO,44.404743,8.172749
146,SALINE DI REGGIO,SALINE DI REGGIO,,SALINE DI REGGIO,37.940213,15.708991
2621,SALONE,SALONE,,SALONE,41.91509,12.636082
2622,SALORNO,SALORNO,SALORNO SALURN,SALORNO SALURN,46.245752,11.202824
2623,SALSOMAGGIORE TERME,SALSOMAGGIORE TERME,,SALSOMAGGIORE TERME,44.818741,9.987986
2624,SALUGGIA,SALUGGIA,,SALUGGIA,45.234303,8.017236
2625,SALUSSOLA,SALUSSOLA,,SALUSSOLA,45.445172,8.11502
2626,SALUZZO,SALUZZO,,SALUZZO,44.643,7.4982
2629,SALZANO ROBEGANO,SALZANO ROBEGANO,,SALZANO ROBEGANO,45.535262,12.111822
2630,SAMASSI SERRENTI,SAMASSI SERRENTI,,SAMASSI SERRENTI,39.482951,8.899069
3207,S.MICHELE,SAN MICHELE,SAMMICHELE,SAMMICHELE,40.893112,16.949813
2631,SAMOGGIA,SAMOGGIA,,SAMOGGIA,44.571681,11.132313
2632,SAMOLACO,SAMOLACO,,SAMOLACO,46.2465,9.42375
2633,SAMPIERI,SAMPIERI,,SAMPIERI,36.731901,14.744601
2470,S.BENEDETTO SAMBRO-CASTIGLIONE PEPOLI,SAN BENEDETTO SAMBRO CASTIGLIONE PEPOLI,,SAN BENEDETTO SAMBRO CASTIGLIONE PEPOLI,44.216389,11.189167
2469,S.BENEDETTO DEL TRONTO,SAN BENEDETTO DEL TRONTO,,SAN BENEDETTO DEL TRONTO,42.954297,13.882248
5022,S.BENIGNO,SAN BENIGNO,SAN BENIGNO CANAVESE,SAN BENIGNO CANAVESE,45.219183,7.782168
2473,S.BIAGIO,SAN BIAGIO,,SAN BIAGIO,44.594604,11.870741
3404,S.BIAGIO DI CALLALTA,SAN BIAGIO DI CALLALTA,,SAN BIAGIO DI CALLALTA,45.686685,12.377651
2474,S.BONIFACIO,SAN BONIFACIO,,SAN BONIFACIO,45.402752,11.274441
2475,S.CANDIDO,SAN CANDIDO,SAN CANDIDO INNICHEN,SAN CANDIDO INNICHEN,46.732733,12.272037
2477,S.CASSIANO VALCHIAVENNA,SAN CASSIANO VALCHIAVENNA,,SAN CASSIANO VALCHIAVENNA,46.2742,9.39769
2478,S.CATALDO,SAN CATALDO,,SAN CATALDO,37.469646,13.997606
2479,S.CLAUDIO,SAN CLAUDIO,,SAN CLAUDIO,43.287447,13.532055
2480,S.CRISTOFORO AL LAGO-ISCHIA,SAN CRISTOFORO AL LAGO ISCHIA,,SAN CRISTOFORO AL LAGO ISCHIA,46.039827,11.233792
2485,S.DAMIANO D'ASTI,SAN DAMIANO D ASTI,,SAN DAMIANO D ASTI,44.878951,8.125906
2486,S.DEMETRIO DE' VESTINI,SAN DEMETRIO DE VESTINI,,SAN DEMETRIO DE VESTINI,42.294157,13.536927
2490,S.DONNINO BADIA,SAN DONNINO BADIA,SAN DONNINO,SAN DONNINO,43.7854,11.1422
2489,S.DONA' DI PIAVE-JESOLO,SAN DONA DI PIAVE JESOLO,,SAN DONA DI PIAVE JESOLO,45.639762,12.559908
2495,S.FELICE SUL PANARO,SAN FELICE SUL PANARO,,SAN FELICE SUL PANARO,44.834724,11.140187
2496,S.FILIPPO,SAN FILIPPO,,SAN FILIPPO,42.850508,13.598629
2500,S.FREDIANO A SETTIMO,SAN FREDIANO A SETTIMO,,SAN FREDIANO A SETTIMO,43.680545,10.516704
2501,S.GAVINO,SAN GAVINO,,SAN GAVINO,39.5578,8.80083
2502,S.GERMANO VERCELLESE,SAN GERMANO VERCELLESE,,SAN GERMANO VERCELLESE,45.353698,8.249967
2504,S.GIACOMO DI TEGLIO,SAN GIACOMO DI TEGLIO,,SAN GIACOMO DI TEGLIO,46.1598,10.0275
2505,S.GIORGIO,SAN GIORGIO,,SAN GIORGIO,38.173951,14.94409
2506,S.GIORGIO CASALE,SAN GIORGIO CASALE,,SAN GIORGIO CASALE,45.1015,8.41232
2508,S.GIORGIO DELLE PERTICHE,SAN GIORGIO DELLE PERTICHE,,SAN GIORGIO DELLE PERTICHE,45.5425,11.9176
2507,S.GIORGIO DI NOGARO,SAN GIORGIO DI NOGARO,,SAN GIORGIO DI NOGARO,45.829236,13.2099
2510,S.GIORGIO DI PIANO,SAN GIORGIO DI PIANO,,SAN GIORGIO DI PIANO,44.646517,11.37904
1503,ISOLETTA-S.GIOVANNI INCARICO,ISOLETTA SAN GIOVANNI INCARICO,SAN GIOVANNI,SAN GIOVANNI,40.7625,8.499167
2517,S.GIOVANNI VALDARNO,SAN GIOVANNI VALDARNO,,SAN GIOVANNI VALDARNO,43.566049,11.527047
2515,S.GIOVANNI AL NATISONE,SAN GIOVANNI AL NATISONE,,SAN GIOVANNI AL NATISONE,45.975644,13.398053
3562,S.GIOVANNI DI CASARSA,SAN GIOVANNI DI CASARSA,,SAN GIOVANNI DI CASARSA,45.9416,12.8362
2513,S.GIOVANNI IN CROCE,SAN GIOVANNI IN CROCE,,SAN GIOVANNI IN CROCE,45.0758,10.377
2516,S.GIOVANNI IN PERSICETO,SAN GIOVANNI IN PERSICETO,,SAN GIOVANNI IN PERSICETO,44.64364,11.189367
2520,S.GIULIANO MILANESE,SAN GIULIANO MILANESE,,SAN GIULIANO MILANESE,45.3913,9.28654
2521,S.GIULIANO PIACENTINO,SAN GIULIANO PIACENTINO,,SAN GIULIANO PIACENTINO,45.070178,9.986629
